date,region,niche,source_family,query,quality_score,use_when,evidence_to_capture,failure_pattern,safe_next_action,notes
2026-06-16,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""market"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Emu Park Online,"""Emu Park Online"" ""artist"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""gallery"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""workshop"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""market"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Emu Park,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""artist"" ""Emu Park""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",4 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""gallery"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""workshop"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""market"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Capricorn Enterprise,"""Capricorn Enterprise"" ""artist"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""gallery"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""workshop"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""market"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
2026-06-16,Yeppoon,art gallery workshops market,Yeppoon Capricorn Coast,"""Yeppoon Capricorn Coast"" ""artist"" ""Yeppoon""",60,"Use before broad web search, especially after locality pages dominate results.","directory page URL, business name, category, linked website/social or clear website gap",5 prior no-candidate/no-social attempts for this lane,"Research only; log source checked, capture intake only with public business-owned evidence.","No contact, account login, scraping behind login, form submission, or social interaction."
